H (A/m),T (K),File,cluster_ae,cluster_vae
190985.9316063063,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0025.vti,1,3
198943.6787565691,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0026.vti,1,4
206901.4259068318,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0027.vti,1,4
214859.1730570946,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0028.vti,1,4
222816.9202073574,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0029.vti,1,4
230774.6673576201,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0030.vti,1,4
238732.4145078829,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0031.vti,1,4
246690.1616581456,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0032.vti,1,4
254647.9088084084,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0033.vti,1,4
262605.6559586712,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0034.vti,1,4
270563.4031089339,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0035.vti,1,4
278521.1502591967,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0036.vti,1,4
286478.8974094595,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0037.vti,1,4
294436.6445597222,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0038.vti,1,4
302394.391709985,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0039.vti,1,4
310352.1388602477,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0040.vti,1,4
318309.8860105106,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0041.vti,1,4
326267.6331607733,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0042.vti,1,4
334225.380311036,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0043.vti,1,4
342183.1274612988,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0044.vti,1,4
350140.8746115616,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0045.vti,1,4
358098.6217618244,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0046.vti,1,4
366056.3689120871,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0047.vti,1,4
374014.1160623499,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0048.vti,1,4
381971.8632126126,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0049.vti,1,4
389929.6103628754,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0050.vti,2,4
397887.3575131382,720.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_720.0/fields_0051.vti,2,4
0.0,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0001.vti,4,3
7957.747150262763,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0002.vti,4,3
15915.49430052553,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0003.vti,4,3
23873.24145078829,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0004.vti,4,3
31830.98860105105,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0005.vti,4,3
39788.73575131382,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0006.vti,4,3
47746.48290157657,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0007.vti,4,3
55704.23005183935,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0008.vti,4,3
63661.97720210211,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0009.vti,4,3
71619.72435236486,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0010.vti,4,3
79577.47150262764,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0011.vti,4,3
87535.2186528904,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0012.vti,4,3
95492.96580315314,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0013.vti,4,3
103450.7129534159,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0014.vti,4,3
111408.4601036787,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0015.vti,4,3
119366.2072539414,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0016.vti,4,3
127323.9544042042,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0017.vti,4,3
135281.701554467,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0018.vti,4,3
143239.4487047297,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0019.vti,4,3
151197.1958549925,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0020.vti,1,4
159154.9430052553,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0021.vti,1,4
167112.690155518,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0022.vti,1,4
175070.4373057808,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0023.vti,1,4
183028.1844560436,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0024.vti,1,4
190985.9316063063,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0025.vti,1,4
198943.6787565691,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0026.vti,1,4
206901.4259068318,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0027.vti,1,4
214859.1730570946,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0028.vti,1,0
222816.9202073574,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0029.vti,5,0
230774.6673576201,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0030.vti,5,4
238732.4145078829,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0031.vti,5,0
246690.1616581456,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0032.vti,5,0
254647.9088084084,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0033.vti,5,0
262605.6559586712,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0034.vti,5,0
270563.4031089339,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0035.vti,5,0
278521.1502591967,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0036.vti,5,0
286478.8974094595,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0037.vti,5,0
294436.6445597222,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0038.vti,5,0
302394.391709985,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0039.vti,5,0
310352.1388602477,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0040.vti,5,0
318309.8860105106,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0041.vti,5,0
326267.6331607733,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0042.vti,5,0
334225.380311036,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0043.vti,5,0
342183.1274612988,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0044.vti,5,0
350140.8746115616,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0045.vti,5,0
358098.6217618244,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0046.vti,5,0
366056.3689120871,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0047.vti,5,0
374014.1160623499,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0048.vti,5,0
381971.8632126126,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0049.vti,5,0
389929.6103628754,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0050.vti,5,0
397887.3575131382,1920.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1920.0/fields_0051.vti,5,0
0.0,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0001.vti,4,3
7957.747150262763,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0002.vti,4,3
15915.49430052553,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0003.vti,4,3
23873.24145078829,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0004.vti,4,3
31830.98860105105,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0005.vti,4,3
39788.73575131382,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0006.vti,4,3
47746.48290157657,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0007.vti,4,3
55704.23005183935,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0008.vti,4,3
63661.97720210211,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0009.vti,4,3
71619.72435236486,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0010.vti,4,3
79577.47150262764,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0011.vti,4,3
87535.2186528904,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0012.vti,4,3
95492.96580315314,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0013.vti,4,3
103450.7129534159,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0014.vti,4,3
111408.4601036787,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0015.vti,4,3
119366.2072539414,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0016.vti,4,3
127323.9544042042,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0017.vti,4,3
135281.701554467,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0018.vti,4,3
143239.4487047297,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0019.vti,4,3
151197.1958549925,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0020.vti,4,3
159154.9430052553,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0021.vti,4,3
167112.690155518,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0022.vti,4,3
175070.4373057808,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0023.vti,4,3
183028.1844560436,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0024.vti,4,3
190985.9316063063,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0025.vti,4,3
198943.6787565691,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0026.vti,4,4
206901.4259068318,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0027.vti,4,4
214859.1730570946,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0028.vti,4,4
222816.9202073574,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0029.vti,4,4
230774.6673576201,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0030.vti,1,4
238732.4145078829,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0031.vti,1,4
246690.1616581456,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0032.vti,1,4
254647.9088084084,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0033.vti,1,4
262605.6559586712,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0034.vti,1,4
270563.4031089339,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0035.vti,1,4
278521.1502591967,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0036.vti,1,4
286478.8974094595,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0037.vti,1,4
294436.6445597222,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0038.vti,1,4
302394.391709985,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0039.vti,1,4
310352.1388602477,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0040.vti,1,4
318309.8860105106,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0041.vti,1,4
326267.6331607733,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0042.vti,1,4
334225.380311036,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0043.vti,1,4
342183.1274612988,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0044.vti,1,4
350140.8746115616,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0045.vti,1,4
358098.6217618244,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0046.vti,1,4
366056.3689120871,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0047.vti,1,4
374014.1160623499,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0048.vti,1,4
381971.8632126126,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0049.vti,1,4
389929.6103628754,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0050.vti,2,4
397887.3575131382,240.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_240.0/fields_0051.vti,2,4
0.0,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0001.vti,3,1
7957.747150262763,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0002.vti,3,1
15915.49430052553,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0003.vti,3,1
23873.24145078829,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0004.vti,3,1
31830.98860105105,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0005.vti,3,1
39788.73575131382,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0006.vti,3,1
47746.48290157657,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0007.vti,3,1
55704.23005183935,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0008.vti,3,1
63661.97720210211,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0009.vti,3,1
71619.72435236486,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0010.vti,3,1
79577.47150262764,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0011.vti,3,1
87535.2186528904,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0012.vti,3,1
95492.96580315314,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0013.vti,3,1
103450.7129534159,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0014.vti,3,1
111408.4601036787,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0015.vti,3,1
119366.2072539414,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0016.vti,3,1
127323.9544042042,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0017.vti,3,1
135281.701554467,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0018.vti,0,1
143239.4487047297,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0019.vti,0,1
151197.1958549925,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0020.vti,0,1
159154.9430052553,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0021.vti,0,1
167112.690155518,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0022.vti,0,1
175070.4373057808,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0023.vti,0,1
183028.1844560436,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0024.vti,0,1
190985.9316063063,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0025.vti,0,1
198943.6787565691,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0026.vti,0,1
206901.4259068318,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0027.vti,0,1
214859.1730570946,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0028.vti,0,1
222816.9202073574,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0029.vti,0,1
230774.6673576201,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0030.vti,0,1
238732.4145078829,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0031.vti,0,1
246690.1616581456,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0032.vti,0,1
254647.9088084084,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0033.vti,0,1
262605.6559586712,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0034.vti,0,1
270563.4031089339,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0035.vti,0,1
278521.1502591967,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0036.vti,0,1
286478.8974094595,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0037.vti,0,1
294436.6445597222,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0038.vti,0,1
302394.391709985,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0039.vti,0,1
310352.1388602477,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0040.vti,0,1
318309.8860105106,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0041.vti,0,1
326267.6331607733,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0042.vti,0,1
334225.380311036,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0043.vti,0,1
342183.1274612988,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0044.vti,0,1
350140.8746115616,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0045.vti,0,1
358098.6217618244,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0046.vti,0,1
366056.3689120871,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0047.vti,0,1
374014.1160623499,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0048.vti,0,1
381971.8632126126,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0049.vti,0,1
389929.6103628754,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0050.vti,0,1
397887.3575131382,2760.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2760.0/fields_0051.vti,0,1
0.0,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0001.vti,4,3
7957.747150262763,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0002.vti,4,3
15915.49430052553,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0003.vti,4,3
23873.24145078829,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0004.vti,4,3
31830.98860105105,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0005.vti,4,3
39788.73575131382,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0006.vti,4,3
47746.48290157657,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0007.vti,4,3
55704.23005183935,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0008.vti,4,3
63661.97720210211,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0009.vti,4,3
71619.72435236486,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0010.vti,4,3
79577.47150262764,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0011.vti,4,3
87535.2186528904,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0012.vti,4,3
95492.96580315314,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0013.vti,4,3
103450.7129534159,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0014.vti,4,3
111408.4601036787,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0015.vti,4,3
119366.2072539414,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0016.vti,4,3
127323.9544042042,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0017.vti,4,3
135281.701554467,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0018.vti,4,3
143239.4487047297,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0019.vti,4,3
151197.1958549925,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0020.vti,4,3
159154.9430052553,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0021.vti,4,3
167112.690155518,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0022.vti,4,4
175070.4373057808,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0023.vti,4,4
183028.1844560436,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0024.vti,1,4
190985.9316063063,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0025.vti,1,4
198943.6787565691,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0026.vti,1,4
206901.4259068318,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0027.vti,1,4
214859.1730570946,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0028.vti,1,4
222816.9202073574,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0029.vti,1,4
230774.6673576201,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0030.vti,1,4
238732.4145078829,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0031.vti,1,4
246690.1616581456,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0032.vti,1,4
254647.9088084084,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0033.vti,1,4
262605.6559586712,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0034.vti,1,4
270563.4031089339,600.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_600.0/fields_0035.vti,2,4
